"cell_id","lat_cell","long_cell","access","dblprk","dnotyld","jywalk","lvisib","lwfws","nobikef","noswlk","other","prkint","prkswlk","speed","vrrlss","wlksig","xwalk","assist","bikes","drives","other","walks","n_qst"
680034,39.125499364422,-84.5211966698817,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,2,4
680035,39.1277493664531,-84.5211966698781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
680037,39.1322493705131,-84.5211966698708,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,3
680042,39.1434993806495,-84.5211966698527,0,0,1,2,4,1,0,0,1,2,0,4,2,0,3,0,1,7,1,11,57
680043,39.1457493826744,-84.521196669849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
680044,39.1479993846987,-84.5211966698454,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,7
680047,39.1547493907667,-84.5211966698345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
690026,39.1074996969637,-84.5234558830383,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4
690031,39.1187497071708,-84.5234558830214,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
690033,39.1232497112483,-84.5234558830147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
690035,39.1277497153227,-84.5234558830079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
690037,39.132249719394,-84.5234558830011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
690038,39.1344997214285,-84.5234558829978,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
690042,39.1434997295589,-84.5234558829843,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2
690048,39.1569997417313,-84.523455882964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
700020,39.0939999898756,-84.5257150962056,0,0,3,0,0,0,1,0,1,0,0,4,3,0,0,0,1,2,0,9,16
700023,39.1007499960311,-84.5257150961962,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3
700025,39.1052500001309,-84.52571509619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
700030,39.1165000103669,-84.5257150961743,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,2,0,3,5
700031,39.1187500124118,-84.5257150961712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
700032,39.1210000144559,-84.5257150961681,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,4
700034,39.1255000185418,-84.5257150961618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
700045,39.1502500409592,-84.5257150961275,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,5,5
710030,39.1165002719976,-84.5279743093421,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
710032,39.1210002760952,-84.5279743093363,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,3,2,0,1,6
710035,39.1277502822357,-84.5279743093277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
710037,39.1322502863256,-84.527974309322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
710042,39.1435002965366,-84.5279743093076,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,6,19
710045,39.1502503026539,-84.527974309299,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4
720029,39.1142504879697,-84.5302335225278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
720037,39.1322505043761,-84.5302335225069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
730035,39.1277506747138,-84.5324927357091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
730041,39.1412506870125,-84.5324927356949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
730045,39.150250695196,-84.5324927356855,0,0,1,0,0,0,0,1,0,1,0,2,15,0,0,0,0,8,1,11,31
730050,39.161500705408,-84.5324927356737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2
730055,39.1727507156007,-84.5324927356619,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2
730065,39.1952507359278,-84.5324927356384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
730074,39.2155007541559,-84.5324927356171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
740031,39.1187507973167,-84.5347519489242,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,3
740036,39.1300008075937,-84.5347519489137,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2
740037,39.1322508096467,-84.5347519489116,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2
740044,39.1480008239965,-84.5347519488969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3
740046,39.1525008280894,-84.5347519488927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
740050,39.161500836266,-84.5347519488844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,7
740051,39.1637508383082,-84.5347519488822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
750033,39.1232508886442,-84.5370111621333,0,0,1,0,0,0,0,0,1,0,0,3,2,0,1,1,1,3,0,3,8
750034,39.125500890701,-84.5370111621314,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,3
750038,39.1345008989206,-84.5370111621241,0,0,0,0,0,0,1,0,2,0,0,3,0,1,1,0,0,3,0,5,9
750039,39.1367509009735,-84.5370111621222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,3
750046,39.1525009153223,-84.5370111621094,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,10
750050,39.1615009235045,-84.537011162102,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,10
750051,39.1637509255482,-84.5370111621002,0,0,2,0,1,0,0,0,2,1,0,4,2,0,1,0,1,1,0,11,13
750052,39.166000927591,-84.5370111620983,0,0,0,0,3,0,0,0,1,1,0,2,1,0,2,0,0,5,0,5,12
760040,39.1390009466378,-84.5392703753396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
760049,39.1592509650786,-84.5392703753254,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,5,6
760050,39.1615009671237,-84.5392703753239,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,5
760051,39.1637509691681,-84.5392703753223,0,0,2,0,0,0,0,0,0,2,1,5,0,0,0,0,2,3,0,5,13
760052,39.1660009712116,-84.5392703753207,0,2,3,0,0,0,1,1,0,1,1,1,1,0,0,1,1,4,0,5,15
760072,39.2110010119194,-84.5392703752891,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,3
770041,39.1412509486897,-84.541529588559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
770043,39.1457509527915,-84.5415295885563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
770049,39.1592509650785,-84.5415295885484,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,5
770055,39.1727509773374,-84.5415295885405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
770056,39.1750009793779,-84.5415295885392,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,3
770066,39.1975009997395,-84.541529588526,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,4
770067,39.1997510017714,-84.5415295885247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2
780054,39.1705009316738,-84.5437888017647,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2
780058,39.1795009398312,-84.5437888017605,0,0,0,0,1,0,0,0,0,0,0,6,5,0,1,0,1,5,0,7,16
780067,39.1997509581399,-84.5437888017509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
790047,39.1547508301338,-84.546048014989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
790051,39.1637508383073,-84.5460480149858,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
790052,39.1660008403487,-84.546048014985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
790057,39.1772508505442,-84.546048014981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
800025,39.1052506541529,-84.5483072282107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
800029,39.1142506623861,-84.5483072282086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
800039,39.1367506829148,-84.5483072282032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
800053,39.1682507115247,-84.5483072281956,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,2,6
800070,39.206500746061,-84.5483072281864,0,0,0,0,1,0,1,0,0,1,0,5,0,0,1,0,1,3,0,5,9
800071,39.2087507480856,-84.5483072281859,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
810023,39.1007504756308,-84.5505664414057,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2
810040,39.1390005105141,-84.5505664414009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
810052,39.1660005350029,-84.5505664413975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2
810053,39.1682505370386,-84.5505664413972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2
810065,39.1952505614065,-84.5505664413938,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,12
810066,39.1975005634322,-84.5505664413936,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,3
810067,39.199750565457,-84.5505664413933,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,2,4
810068,39.2020005674811,-84.550566441393,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
810070,39.2065005715269,-84.5505664413924,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,3,0,3,7
810071,39.2087505735487,-84.5505664413921,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,3,4
820024,39.1030002596844,-84.5528256545869,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2
820026,39.1075002637913,-84.5528256545869,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,3
820038,39.1345002883673,-84.5528256545866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
820055,39.1727503229929,-84.5528256545862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
820069,39.2042503513403,-84.5528256545858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
830039,39.1367500287407,-84.5550848677566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
830047,39.1547500450227,-84.5550848677585,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2
840022,39.0984996887814,-84.5573440809002,0,0,0,0,0,0,1,0,2,0,0,5,1,0,0,0,1,2,0,6,10
840023,39.1007496908275,-84.5573440809007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
840026,39.107499696961,-84.5573440809021,0,2,1,1,0,0,0,0,1,1,0,2,1,0,2,0,0,2,5,4,11
840029,39.1142497030876,-84.5573440809036,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
840065,39.1952497760667,-84.557344080921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
850024,39.1029993440656,-84.5596032940282,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2
850026,39.1074993481424,-84.5596032940297,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,3
850028,39.1119993522162,-84.5596032940312,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2
850030,39.1164993562868,-84.5596032940326,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,4,1,5
850065,39.1952494270268,-84.5596032940583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
860027,39.1097489577524,-84.5618625071345,0,1,3,1,3,0,0,0,0,3,0,1,1,1,1,0,0,11,2,2,20
860034,39.1254989719467,-84.5618625071414,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2
860066,39.197499036358,-84.5618625071728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
870021,39.0962485095686,-84.5641217202046,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,3,0,2,5
870022,39.098498511596,-84.5641217202058,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2
870043,39.1457485539973,-84.5641217202317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
880029,39.1142480461181,-84.5663809332631,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2
880064,39.1929981161405,-84.5663809333146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
880068,39.2019981240839,-84.5663809333205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
890064,39.1929975925893,-84.5686401463396,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,2,0,2,6
900024,39.1029969460169,-84.5708993592513,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
900028,39.1119969540103,-84.5708993592591,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3
900029,39.1142469560067,-84.5708993592611,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2
900070,39.2064970372137,-84.5708993593411,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2
910026,39.1074963395828,-84.5731585721983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
910037,39.1322463614092,-84.5731585722224,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2
910064,39.1929964145991,-84.5731585722813,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,4
910068,39.2019964224326,-84.5731585722901,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
920043,39.1457457190601,-84.5754177851419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
920065,39.1952457621091,-84.575417785195,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,3,0,2,6
930040,39.1389950153653,-84.5776769979971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
930042,39.1434950192755,-84.5776769980024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
930044,39.1479950231827,-84.5776769980076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
940026,39.107494246672,-84.5799362107732,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,1,5
940029,39.1142442525308,-84.5799362107818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
940067,39.1997443261694,-84.5799362108905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
950027,39.1097434637713,-84.5821954235405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
960029,39.1142426391663,-84.5844546362597,0,0,1,1,0,0,0,0,1,0,8,3,1,0,0,8,0,1,6,0,15
960035,39.1277426507058,-84.5844546362795,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2
960044,39.1479926679661,-84.5844546363091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
970026,39.1074917613407,-84.5867138489078,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
970029,39.1142417670774,-84.5867138489183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
970040,39.1389917880566,-84.5867138489568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
970046,39.152491799463,-84.5867138489778,0,0,3,0,0,0,1,0,2,0,0,2,5,0,0,0,1,5,0,7,31
980027,39.1097408475904,-84.5889730615122,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2
980041,39.1412408740867,-84.5889730615639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
990045,39.1502399220832,-84.591232274123,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,3,13
1000037,39.1322389040742,-84.5934914865717,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2
1000043,39.1457389152122,-84.5934914865961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1010028,39.1119878408304,-84.5957506989473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1010029,39.1142378426777,-84.5957506989516,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,3
1020013,39.0782367232132,-84.5980099112247,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2
1020029,39.1142367525668,-84.5980099112956,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,5,0,2,1,0,8
1020031,39.1187367562236,-84.5980099113045,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2
1020042,39.1434867762866,-84.5980099113533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1020043,39.1457367781064,-84.5980099113577,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,3
1020045,39.1502367817438,-84.5980099113666,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,7
1030013,39.0782355897957,-84.6002691234947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1030027,39.109735615229,-84.6002691235592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1030032,39.1209856242799,-84.6002691235822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1030047,39.1547356513303,-84.6002691236513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1040033,39.1232344486913,-84.6025283357861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1050034,39.1254832294555,-84.6047875479134,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,5
1060031,39.1187319595788,-84.607046759941,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,4
1060032,39.1209819613277,-84.6070467599461,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3,1,4
1060042,39.1434819787807,-84.6070467599967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1060045,39.1502319840037,-84.607046760012,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,3,7
1070039,39.1367306652051,-84.6093059719425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1070041,39.1412306686491,-84.6093059719529,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,5
1080012,39.075979267096,-84.6115651836741,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2
1080039,39.1367293132469,-84.6115651838182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1100043,39.1457264851087,-84.6160836073244,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
1120039,39.1367234692993,-84.6206020304111,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,6
1130013,39.0782218580085,-84.6228612416657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1150013,39.078218588536,-84.6273796641665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1260021,39.0961974990831,-84.6522309796851,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,1,0,4
1270021,39.0961953191492,-84.6544901894085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1350023,39.1006763118141,-84.6725638618917,0,1,0,0,2,0,0,2,0,0,0,3,4,0,1,0,0,8,1,4,21
1390024,39.1029157612621,-84.6816006942974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1410025,39.1051602245389,-84.6861191094643,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1410027,39.1096602256933,-84.6861191094708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1420027,39.1096573915027,-84.6883783167827,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,3
1420028,39.1119073920332,-84.6883783167856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1430028,39.1119045141927,-84.6906375239141,0,2,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,5,11
1440028,39.1119015927487,-84.6928967308567,3,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,1,1,7,13
1440029,39.1141515931841,-84.6928967308589,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,3,0,3,7
1470034,39.12539256852,-84.6996743505476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1480033,39.123139472122,-84.7019335567154,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,4
1500034,39.1253831492123,-84.7064519684502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,8
1500037,39.1321331496115,-84.7064519684495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
